Facility Name,Facility ID,State,Measure Name,Number of Discharges,Footnote,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate,Number of Readmissions,Start Date,End Date
UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,READM-30-PN-HRRP,104,,0.9517,14.6273,15.3705,12,07/01/2015,06/30/2018
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,READM-30-AMI-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,READM-30-COPD-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,READM-30-HF-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,READM-30-HIP-KNEE-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,READM-30-PN-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ALBANY MEMORIAL HOSPITAL,330003,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ALBANY MEMORIAL HOSPITAL,330003,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ALBANY MEMORIAL HOSPITAL,330003,NY,READM-30-COPD-HRRP,N/A,,0.9169,16.1417,17.6050,Too Few to Report,07/01/2015,06/30/2018
ALBANY MEMORIAL HOSPITAL,330003,NY,READM-30-HF-HRRP,121,,0.9654,20.7797,21.5246,23,07/01/2015,06/30/2018
ALBANY MEMORIAL HOSPITAL,330003,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ALBANY MEMORIAL HOSPITAL,330003,NY,READM-30-PN-HRRP,177,,1.0231,15.5456,15.1951,29,07/01/2015,06/30/2018
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,READM-30-AMI-HRRP,69,,1.0705,18.6398,17.4120,17,07/01/2015,06/30/2018
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,READM-30-COPD-HRRP,374,,1.0956,19.5365,17.8316,80,07/01/2015,06/30/2018
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,READM-30-HF-HRRP,466,,1.0365,20.5668,19.8424,98,07/01/2015,06/30/2018
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,READM-30-HIP-KNEE-HRRP,0,7,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,READM-30-PN-HRRP,629,,1.1667,17.7718,15.2330,122,07/01/2015,06/30/2018
KALEIDA HEALTH,330005,NY,READM-30-AMI-HRRP,626,,1.0152,16.4708,16.2238,104,07/01/2015,06/30/2018
KALEIDA HEALTH,330005,NY,READM-30-CABG-HRRP,212,,0.9818,12.9533,13.1934,27,07/01/2015,06/30/2018
KALEIDA HEALTH,330005,NY,READM-30-COPD-HRRP,617,,1.0316,20.6749,20.0407,130,07/01/2015,06/30/2018
KALEIDA HEALTH,330005,NY,READM-30-HF-HRRP,1155,,1.0869,23.3621,21.4943,275,07/01/2015,06/30/2018
KALEIDA HEALTH,330005,NY,READM-30-HIP-KNEE-HRRP,863,,0.7955,3.5119,4.4146,26,07/01/2015,06/30/2018
KALEIDA HEALTH,330005,NY,READM-30-PN-HRRP,888,,1.0345,17.8733,17.2778,161,07/01/2015,06/30/2018
ST JOSEPH'S MEDICAL CENTER,330006,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ST JOSEPH'S MEDICAL CENTER,330006,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ST JOSEPH'S MEDICAL CENTER,330006,NY,READM-30-COPD-HRRP,122,,1.0750,20.8616,19.4052,31,07/01/2015,06/30/2018
ST JOSEPH'S MEDICAL CENTER,330006,NY,READM-30-HF-HRRP,130,,1.0118,20.9911,20.7461,28,07/01/2015,06/30/2018
ST JOSEPH'S MEDICAL CENTER,330006,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9514,5.9132,6.2150,Too Few to Report,07/01/2015,06/30/2018
ST JOSEPH'S MEDICAL CENTER,330006,NY,READM-30-PN-HRRP,117,,1.0750,18.8479,17.5333,27,07/01/2015,06/30/2018
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-COPD-HRRP,93,,1.0552,19.2758,18.2681,22,07/01/2015,06/30/2018
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-HF-HRRP,N/A,,0.9994,18.0339,18.0442,Too Few to Report,07/01/2015,06/30/2018
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,READM-30-PN-HRRP,118,,1.0873,15.7762,14.5090,24,07/01/2015,06/30/2018
BRONX-LEBANON HOSPITAL CENTER,330009,NY,READM-30-AMI-HRRP,N/A,,1.0050,14.8374,14.7629,Too Few to Report,07/01/2015,06/30/2018
BRONX-LEBANON HOSPITAL CENTER,330009,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BRONX-LEBANON HOSPITAL CENTER,330009,NY,READM-30-COPD-HRRP,66,,0.9749,21.2179,21.7639,12,07/01/2015,06/30/2018
BRONX-LEBANON HOSPITAL CENTER,330009,NY,READM-30-HF-HRRP,136,,0.9995,22.8155,22.8261,31,07/01/2015,06/30/2018
BRONX-LEBANON HOSPITAL CENTER,330009,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BRONX-LEBANON HOSPITAL CENTER,330009,NY,READM-30-PN-HRRP,121,,1.0466,18.9140,18.0715,26,07/01/2015,06/30/2018
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,READM-30-AMI-HRRP,110,,0.9855,16.2369,16.4765,17,07/01/2015,06/30/2018
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,READM-30-COPD-HRRP,329,,0.9953,18.9547,19.0452,62,07/01/2015,06/30/2018
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,READM-30-HF-HRRP,461,,1.0941,22.6657,20.7169,110,07/01/2015,06/30/2018
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.8558,3.5239,4.1178,Too Few to Report,07/01/2015,06/30/2018
"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,READM-30-PN-HRRP,741,,0.9566,15.5074,16.2107,112,07/01/2015,06/30/2018
ALBANY MEDICAL CENTER HOSPITAL,330013,NY,READM-30-AMI-HRRP,402,,1.0645,16.5004,15.5007,70,07/01/2015,06/30/2018
ALBANY MEDICAL CENTER HOSPITAL,330013,NY,READM-30-CABG-HRRP,153,,0.9963,12.4778,12.5240,19,07/01/2015,06/30/2018
ALBANY MEDICAL CENTER HOSPITAL,330013,NY,READM-30-COPD-HRRP,303,,1.0430,23.2915,22.3312,74,07/01/2015,06/30/2018
ALBANY MEDICAL CENTER HOSPITAL,330013,NY,READM-30-HF-HRRP,564,,0.9525,21.8120,22.9001,120,07/01/2015,06/30/2018
ALBANY MEDICAL CENTER HOSPITAL,330013,NY,READM-30-HIP-KNEE-HRRP,652,,0.8417,3.4095,4.0509,19,07/01/2015,06/30/2018
ALBANY MEDICAL CENTER HOSPITAL,330013,NY,READM-30-PN-HRRP,365,,1.1851,20.3718,17.1905,86,07/01/2015,06/30/2018
JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,READM-30-AMI-HRRP,131,,0.9921,14.8534,14.9713,19,07/01/2015,06/30/2018
JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,READM-30-COPD-HRRP,158,,1.0003,19.6075,19.6023,31,07/01/2015,06/30/2018
JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,READM-30-HF-HRRP,310,,0.9249,19.2624,20.8264,55,07/01/2015,06/30/2018
JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,READM-30-PN-HRRP,231,,1.0585,15.7201,14.8519,40,07/01/2015,06/30/2018
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,READM-30-AMI-HRRP,N/A,,1.0049,22.0155,21.9078,Too Few to Report,07/01/2015,06/30/2018
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,READM-30-COPD-HRRP,269,,0.8806,16.9322,19.2274,36,07/01/2015,06/30/2018
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,READM-30-HF-HRRP,702,,1.0189,21.2049,20.8116,150,07/01/2015,06/30/2018
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,READM-30-PN-HRRP,504,,1.2634,23.3159,18.4546,134,07/01/2015,06/30/2018
VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-AMI-HRRP,698,,1.0968,16.5568,15.0953,121,07/01/2015,06/30/2018
VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-CABG-HRRP,159,,0.8477,10.7765,12.7126,13,07/01/2015,06/30/2018
VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-COPD-HRRP,1004,,1.2359,24.2226,19.5988,260,07/01/2015,06/30/2018
VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-HF-HRRP,1220,,1.1599,24.7315,21.3213,311,07/01/2015,06/30/2018
VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-HIP-KNEE-HRRP,286,,1.1858,5.1518,4.3445,18,07/01/2015,06/30/2018
VASSAR BROTHERS MEDICAL CENTER,330023,NY,READM-30-PN-HRRP,1578,,1.1291,19.0608,16.8813,309,07/01/2015,06/30/2018
MOUNT SINAI HOSPITAL,330024,NY,READM-30-AMI-HRRP,548,,1.1249,19.3170,17.1721,113,07/01/2015,06/30/2018
MOUNT SINAI HOSPITAL,330024,NY,READM-30-CABG-HRRP,174,,1.0345,15.5831,15.0635,28,07/01/2015,06/30/2018
MOUNT SINAI HOSPITAL,330024,NY,READM-30-COPD-HRRP,417,,1.0357,20.9250,20.2029,90,07/01/2015,06/30/2018
MOUNT SINAI HOSPITAL,330024,NY,READM-30-HF-HRRP,1179,,0.9793,21.3133,21.7649,250,07/01/2015,06/30/2018
MOUNT SINAI HOSPITAL,330024,NY,READM-30-HIP-KNEE-HRRP,556,,1.0781,5.1362,4.7641,30,07/01/2015,06/30/2018
MOUNT SINAI HOSPITAL,330024,NY,READM-30-PN-HRRP,998,,1.1172,18.8878,16.9067,196,07/01/2015,06/30/2018
NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,READM-30-AMI-HRRP,N/A,,1.0412,19.7495,18.9680,Too Few to Report,07/01/2015,06/30/2018
NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,READM-30-COPD-HRRP,101,,1.0873,19.4706,17.9078,26,07/01/2015,06/30/2018
NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,READM-30-HF-HRRP,166,,1.1045,23.4061,21.1925,45,07/01/2015,06/30/2018
NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,READM-30-PN-HRRP,148,,1.1554,19.7017,17.0516,39,07/01/2015,06/30/2018
RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,READM-30-AMI-HRRP,93,,1.0759,18.8651,17.5338,22,07/01/2015,06/30/2018
RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,READM-30-COPD-HRRP,197,,1.0706,24.0533,22.4671,53,07/01/2015,06/30/2018
RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,READM-30-HF-HRRP,223,,1.0578,23.9747,22.6637,57,07/01/2015,06/30/2018
RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0068,3.7464,3.7210,Too Few to Report,07/01/2015,06/30/2018
RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,READM-30-PN-HRRP,295,,1.0353,19.5220,18.8556,60,07/01/2015,06/30/2018
NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,READM-30-COPD-HRRP,170,,1.1102,21.7069,19.5516,45,07/01/2015,06/30/2018
NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,READM-30-HF-HRRP,189,,1.1809,24.6994,20.9156,57,07/01/2015,06/30/2018
NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.1957,6.2399,5.2185,Too Few to Report,07/01/2015,06/30/2018
NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,READM-30-PN-HRRP,231,,1.0937,18.6046,17.0113,49,07/01/2015,06/30/2018
CHENANGO MEMORIAL HOSPITAL,330033,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CHENANGO MEMORIAL HOSPITAL,330033,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
CHENANGO MEMORIAL HOSPITAL,330033,NY,READM-30-COPD-HRRP,83,,0.9908,17.6961,17.8607,14,07/01/2015,06/30/2018
CHENANGO MEMORIAL HOSPITAL,330033,NY,READM-30-HF-HRRP,74,,1.0293,19.3121,18.7620,16,07/01/2015,06/30/2018
CHENANGO MEMORIAL HOSPITAL,330033,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0972,4.7758,4.3527,Too Few to Report,07/01/2015,06/30/2018
CHENANGO MEMORIAL HOSPITAL,330033,NY,READM-30-PN-HRRP,141,,0.9650,13.6600,14.1559,17,07/01/2015,06/30/2018
SOUTHSIDE HOSPITAL,330043,NY,READM-30-AMI-HRRP,202,,1.0105,15.0445,14.8877,31,07/01/2015,06/30/2018
SOUTHSIDE HOSPITAL,330043,NY,READM-30-CABG-HRRP,138,,0.9631,11.5439,11.9864,15,07/01/2015,06/30/2018
SOUTHSIDE HOSPITAL,330043,NY,READM-30-COPD-HRRP,420,,0.9827,19.1283,19.4658,79,07/01/2015,06/30/2018
SOUTHSIDE HOSPITAL,330043,NY,READM-30-HF-HRRP,814,,1.0377,22.0787,21.2762,182,07/01/2015,06/30/2018
SOUTHSIDE HOSPITAL,330043,NY,READM-30-HIP-KNEE-HRRP,590,,0.8888,3.7655,4.2365,20,07/01/2015,06/30/2018
SOUTHSIDE HOSPITAL,330043,NY,READM-30-PN-HRRP,638,,0.9820,16.3331,16.6325,103,07/01/2015,06/30/2018
FAXTON-ST LUKE'S HEALTHCARE,330044,NY,READM-30-AMI-HRRP,N/A,,0.9667,18.7176,19.3629,Too Few to Report,07/01/2015,06/30/2018
FAXTON-ST LUKE'S HEALTHCARE,330044,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
FAXTON-ST LUKE'S HEALTHCARE,330044,NY,READM-30-COPD-HRRP,415,,1.0239,20.2847,19.8109,86,07/01/2015,06/30/2018
FAXTON-ST LUKE'S HEALTHCARE,330044,NY,READM-30-HF-HRRP,371,,1.0642,23.4829,22.0664,91,07/01/2015,06/30/2018
FAXTON-ST LUKE'S HEALTHCARE,330044,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0991,4.8123,4.3783,Too Few to Report,07/01/2015,06/30/2018
FAXTON-ST LUKE'S HEALTHCARE,330044,NY,READM-30-PN-HRRP,618,,1.0087,17.0590,16.9120,106,07/01/2015,06/30/2018
HUNTINGTON HOSPITAL,330045,NY,READM-30-AMI-HRRP,308,,0.9396,15.4744,16.4692,44,07/01/2015,06/30/2018
HUNTINGTON HOSPITAL,330045,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
HUNTINGTON HOSPITAL,330045,NY,READM-30-COPD-HRRP,487,,1.0986,22.3006,20.2985,116,07/01/2015,06/30/2018
HUNTINGTON HOSPITAL,330045,NY,READM-30-HF-HRRP,1175,,1.1327,24.4446,21.5804,295,07/01/2015,06/30/2018
HUNTINGTON HOSPITAL,330045,NY,READM-30-HIP-KNEE-HRRP,635,,0.9550,5.0213,5.2579,31,07/01/2015,06/30/2018
HUNTINGTON HOSPITAL,330045,NY,READM-30-PN-HRRP,1371,,1.1112,18.9559,17.0585,267,07/01/2015,06/30/2018
MOUNT SINAI WEST,330046,NY,READM-30-AMI-HRRP,283,,1.1736,18.1736,15.4858,61,07/01/2015,06/30/2018
MOUNT SINAI WEST,330046,NY,READM-30-CABG-HRRP,N/A,,0.8341,12.5471,15.0420,Too Few to Report,07/01/2015,06/30/2018
MOUNT SINAI WEST,330046,NY,READM-30-COPD-HRRP,256,,1.0055,20.1465,20.0368,52,07/01/2015,06/30/2018
MOUNT SINAI WEST,330046,NY,READM-30-HF-HRRP,561,,1.0751,22.0268,20.4874,128,07/01/2015,06/30/2018
MOUNT SINAI WEST,330046,NY,READM-30-HIP-KNEE-HRRP,471,,1.1558,4.9357,4.2702,26,07/01/2015,06/30/2018
MOUNT SINAI WEST,330046,NY,READM-30-PN-HRRP,536,,1.0870,15.7803,14.5175,90,07/01/2015,06/30/2018
ST MARY'S HEALTHCARE,330047,NY,READM-30-AMI-HRRP,N/A,,0.9711,16.7844,17.2843,Too Few to Report,07/01/2015,06/30/2018
ST MARY'S HEALTHCARE,330047,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
ST MARY'S HEALTHCARE,330047,NY,READM-30-COPD-HRRP,212,,1.0666,21.6870,20.3326,51,07/01/2015,06/30/2018
ST MARY'S HEALTHCARE,330047,NY,READM-30-HF-HRRP,266,,1.0182,22.8872,22.4784,62,07/01/2015,06/30/2018
ST MARY'S HEALTHCARE,330047,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.0041,8.1638,8.1306,Too Few to Report,07/01/2015,06/30/2018
ST MARY'S HEALTHCARE,330047,NY,READM-30-PN-HRRP,341,,1.0318,17.8603,17.3091,63,07/01/2015,06/30/2018
NORTHERN DUTCHESS HOSPITAL,330049,NY,READM-30-AMI-HRRP,N/A,,1.0074,13.8760,13.7737,Too Few to Report,07/01/2015,06/30/2018
NORTHERN DUTCHESS HOSPITAL,330049,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NORTHERN DUTCHESS HOSPITAL,330049,NY,READM-30-COPD-HRRP,169,,1.0244,17.8714,17.4463,32,07/01/2015,06/30/2018
NORTHERN DUTCHESS HOSPITAL,330049,NY,READM-30-HF-HRRP,243,,1.0010,20.1408,20.1214,49,07/01/2015,06/30/2018
NORTHERN DUTCHESS HOSPITAL,330049,NY,READM-30-HIP-KNEE-HRRP,708,,1.0196,4.1856,4.1053,30,07/01/2015,06/30/2018
NORTHERN DUTCHESS HOSPITAL,330049,NY,READM-30-PN-HRRP,383,,1.0674,15.8623,14.8606,65,07/01/2015,06/30/2018
NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,READM-30-AMI-HRRP,217,,1.1287,15.6994,13.9092,41,07/01/2015,06/30/2018
NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,READM-30-CABG-HRRP,N/A,,1.0483,12.3325,11.7639,Too Few to Report,07/01/2015,06/30/2018
NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,READM-30-COPD-HRRP,479,,1.0125,19.6333,19.3902,95,07/01/2015,06/30/2018
NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,READM-30-HF-HRRP,897,,1.0922,22.1431,20.2748,204,07/01/2015,06/30/2018
NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,READM-30-HIP-KNEE-HRRP,451,,0.9658,4.1367,4.2833,18,07/01/2015,06/30/2018
NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,READM-30-PN-HRRP,1347,,1.0761,17.8975,16.6325,246,07/01/2015,06/30/2018
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,READM-30-AMI-HRRP,60,,0.9878,19.5995,19.8409,11,07/01/2015,06/30/2018
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,READM-30-COPD-HRRP,103,,1.0132,20.3740,20.1080,22,07/01/2015,06/30/2018
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,READM-30-HF-HRRP,187,,1.2427,27.7720,22.3482,66,07/01/2015,06/30/2018
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,READM-30-HIP-KNEE-HRRP,N/A,,0.9437,3.9637,4.2003,Too Few to Report,07/01/2015,06/30/2018
BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,READM-30-PN-HRRP,185,,1.0888,17.9853,16.5181,39,07/01/2015,06/30/2018
ST PETER'S HOSPITAL,330057,NY,READM-30-AMI-HRRP,518,,1.0103,15.7137,15.5531,82,07/01/2015,06/30/2018
ST PETER'S HOSPITAL,330057,NY,READM-30-CABG-HRRP,217,,0.9242,11.4945,12.4377,23,07/01/2015,06/30/2018
ST PETER'S HOSPITAL,330057,NY,READM-30-COPD-HRRP,468,,0.9915,20.4401,20.6149,95,07/01/2015,06/30/2018
ST PETER'S HOSPITAL,330057,NY,READM-30-HF-HRRP,908,,0.9655,20.6088,21.3459,185,07/01/2015,06/30/2018
ST PETER'S HOSPITAL,330057,NY,READM-30-HIP-KNEE-HRRP,1138,,1.0253,4.3519,4.2443,50,07/01/2015,06/30/2018
ST PETER'S HOSPITAL,330057,NY,READM-30-PN-HRRP,1015,,1.0295,17.6414,17.1366,181,07/01/2015,06/30/2018
GENEVA GENERAL HOSPITAL,330058,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
GENEVA GENERAL HOSPITAL,330058,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
GENEVA GENERAL HOSPITAL,330058,NY,READM-30-COPD-HRRP,239,,1.1126,19.6468,17.6579,55,07/01/2015,06/30/2018
GENEVA GENERAL HOSPITAL,330058,NY,READM-30-HF-HRRP,98,,1.1080,23.1650,20.9079,29,07/01/2015,06/30/2018
GENEVA GENERAL HOSPITAL,330058,NY,READM-30-HIP-KNEE-HRRP,N/A,,1.1181,4.0541,3.6259,Too Few to Report,07/01/2015,06/30/2018
GENEVA GENERAL HOSPITAL,330058,NY,READM-30-PN-HRRP,202,,1.1640,17.3531,14.9083,45,07/01/2015,06/30/2018
MONTEFIORE MEDICAL CENTER,330059,NY,READM-30-AMI-HRRP,500,,1.0962,18.4902,16.8672,98,07/01/2015,06/30/2018
MONTEFIORE MEDICAL CENTER,330059,NY,READM-30-CABG-HRRP,147,,1.0802,14.9853,13.8722,24,07/01/2015,06/30/2018
MONTEFIORE MEDICAL CENTER,330059,NY,READM-30-COPD-HRRP,782,,1.1825,24.3633,20.6027,204,07/01/2015,06/30/2018
MONTEFIORE MEDICAL CENTER,330059,NY,READM-30-HF-HRRP,1660,,1.1278,24.9052,22.0831,421,07/01/2015,06/30/2018
MONTEFIORE MEDICAL CENTER,330059,NY,READM-30-HIP-KNEE-HRRP,403,,0.9658,4.3814,4.5364,17,07/01/2015,06/30/2018
MONTEFIORE MEDICAL CENTER,330059,NY,READM-30-PN-HRRP,1342,,1.0965,18.4641,16.8394,254,07/01/2015,06/30/2018
NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,READM-30-AMI-HRRP,N/A,,0.9923,17.0108,17.1423,Too Few to Report,07/01/2015,06/30/2018
NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,READM-30-COPD-HRRP,87,,1.0244,18.6096,18.1669,18,07/01/2015,06/30/2018
NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,READM-30-HF-HRRP,126,,1.0581,21.8682,20.6669,31,07/01/2015,06/30/2018
NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,READM-30-HIP-KNEE-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,READM-30-PN-HRRP,92,,1.0406,15.6402,15.0303,17,07/01/2015,06/30/2018
UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-AMI-HRRP,N/A,1,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
UNITED MEMORIAL MEDICAL CENTER,330073,NY,READM-30-CABG-HRRP,N/A,5,N/A,N/A,N/A,N/A,07/01/2015,06/30/2018
